time,測站氣壓(hPa),氣溫(℃),相對溼度(%),風速(m/s),風向(360degree),降水量(mm),pm25,03F2100N,03F2100S,03F2125N,03F2129S
2024-09-20 14:00:00,993.9,32.9,65.0,2.0,315.0,0.0,15.0,3971.0,3642.0,5087.0,4500.0
2024-09-20 15:00:00,993.9,32.0,68.0,2.1,308.0,0.0,9.0,4293.0,3976.0,5697.0,4829.0
2024-09-20 16:00:00,994.6,30.9,72.0,1.7,299.0,0.0,6.0,4976.0,4325.0,6529.0,5153.0
2024-09-20 17:00:00,995.2,29.8,75.0,2.1,296.0,0.0,3.0,5032.0,4691.0,6297.0,5872.0
2024-09-20 18:00:00,995.8,29.1,79.0,1.8,275.0,0.0,7.0,4105.0,4330.0,5333.0,5542.0
2024-09-20 19:00:00,996.1,28.6,82.0,1.4,270.0,0.0,7.0,2831.0,3224.0,3762.0,4215.0
2024-09-20 20:00:00,997.0,26.7,92.0,0.6,260.0,4.0,7.0,2157.0,2672.0,2925.0,3612.0
2024-09-20 21:00:00,997.6,25.7,96.0,0.8,145.0,20.0,5.0,1729.0,2520.0,2321.0,3478.0
2024-09-20 22:00:00,997.9,25.8,96.0,0.3,96.0,4.0,4.0,1272.0,1930.0,1602.0,2590.0
2024-09-20 23:00:00,997.7,25.6,96.0,0.5,83.0,3.5,3.0,707.0,1111.0,969.0,1466.0
2024-09-21 00:00:00,996.9,25.6,97.0,1.0,93.0,0.5,1.0,450.0,651.0,584.0,832.0
2024-09-21 01:00:00,996.0,25.6,96.0,0.5,100.0,0.0,4.0,276.0,402.0,361.0,564.0
2024-09-21 02:00:00,995.8,25.5,96.0,0.3,63.0,0.0,5.0,246.0,299.0,317.0,407.0
2024-09-21 03:00:00,995.7,25.5,96.0,0.8,81.0,0.0,3.0,215.0,232.0,274.0,323.0
2024-09-21 04:00:00,995.5,25.5,97.0,0.0,0.0,0.0,2.0,342.0,338.0,381.0,532.0
2024-09-21 05:00:00,995.2,25.1,96.0,1.1,91.0,0.0,1.0,558.0,687.0,705.0,996.0
2024-09-21 06:00:00,995.7,25.3,96.0,0.6,27.0,0.0,1.0,1366.0,1376.0,1604.0,2196.0
2024-09-21 07:00:00,995.8,25.6,96.0,0.1,0.0,0.0,3.0,2714.0,2895.0,3202.0,4424.0
2024-09-21 08:00:00,995.8,26.6,91.0,0.3,288.0,0.0,3.0,3053.0,3952.0,3815.0,5550.0
2024-09-21 09:00:00,996.3,26.9,90.0,1.1,296.0,0.0,6.0,2988.0,4021.0,3866.0,5868.0
2024-09-21 10:00:00,996.6,26.4,94.0,0.3,248.0,1.0,5.0,3383.0,4392.0,4634.0,5515.0
2024-09-21 11:00:00,996.2,26.7,92.0,1.0,238.0,0.5,1.0,3301.0,4356.0,4322.0,6209.0
2024-09-21 12:00:00,995.5,28.4,82.0,0.6,244.0,0.0,1.0,3222.0,3483.0,4157.0,4806.0
2024-09-21 13:00:00,994.8,29.7,76.0,0.7,307.0,0.0,4.0,3546.0,3517.0,4686.0,5071.0
2024-09-21 14:00:00,994.4,29.8,77.0,1.3,308.0,0.0,6.0,3819.0,3610.0,5239.0,5151.0
2024-09-21 15:00:00,994.1,29.6,76.0,1.1,31.0,0.0,3.0,4044.0,3597.0,5449.0,5008.0
2024-09-21 16:00:00,994.1,28.8,75.0,0.9,86.0,0.0,1.0,4041.0,3597.0,5479.0,4788.0
2024-09-21 17:00:00,994.3,28.4,78.0,1.0,78.0,0.0,1.0,4090.0,3712.0,5599.0,4784.0
2024-09-21 18:00:00,994.7,27.2,88.0,0.1,0.0,0.0,2.0,3230.0,2926.0,4294.0,3863.0
2024-09-21 19:00:00,995.4,26.0,94.0,0.7,69.0,0.0,4.0,2456.0,2226.0,3304.0,3038.0
2024-09-21 20:00:00,996.2,25.9,96.0,0.4,77.0,0.5,6.0,2023.0,2056.0,2885.0,2766.0
2024-09-21 21:00:00,996.6,26.1,92.0,1.0,128.0,0.5,3.0,1816.0,1946.0,2565.0,2670.0
2024-09-21 22:00:00,997.0,25.8,93.0,0.6,104.0,0.0,1.0,1437.0,1553.0,1997.0,2064.0
2024-09-21 23:00:00,996.4,25.6,92.0,1.3,99.0,1.0,1.0,903.0,956.0,1383.0,1268.0
2024-09-22 00:00:00,996.3,25.1,95.0,0.3,43.0,0.5,2.0,549.0,634.0,859.0,812.0
2024-09-22 01:00:00,995.9,25.0,96.0,0.8,82.0,0.0,4.0,342.0,390.0,485.0,486.0
2024-09-22 02:00:00,995.7,25.1,96.0,0.7,180.0,0.0,2.0,241.0,319.0,334.0,389.0
2024-09-22 03:00:00,996.3,25.5,93.0,1.4,106.0,0.5,1.0,216.0,212.0,308.0,281.0
2024-09-22 04:00:00,996.5,25.1,96.0,0.8,89.0,0.5,1.0,288.0,310.0,319.0,418.0
2024-09-22 05:00:00,997.8,25.0,96.0,0.3,184.0,1.0,2.0,458.0,439.0,584.0,695.0
2024-09-22 06:00:00,997.6,25.2,94.0,1.0,95.0,1.5,3.0,780.0,706.0,867.0,1147.0
2024-09-22 07:00:00,998.4,25.0,96.0,0.8,92.0,1.0,4.0,1400.0,1463.0,1763.0,2457.0
2024-09-22 08:00:00,998.9,25.2,96.0,0.9,87.0,0.5,2.0,1892.0,2183.0,2291.0,3420.0
2024-09-22 09:00:00,999.2,26.3,93.0,0.0,0.0,0.0,2.0,2378.0,2772.0,2973.0,4296.0
2024-09-22 10:00:00,998.5,28.4,82.0,0.4,338.0,0.0,1.0,3155.0,3131.0,4014.0,4819.0
2024-09-22 11:00:00,999.0,28.9,78.0,0.9,346.0,0.0,2.0,3377.0,2869.0,4560.0,4275.0
2024-09-22 12:00:00,999.0,29.5,76.0,0.8,308.0,0.0,4.0,3566.0,2595.0,4786.0,3701.0
2024-09-22 13:00:00,998.9,30.1,73.0,1.0,217.0,0.0,2.0,4060.0,2783.0,5601.0,3911.0
2024-09-22 14:00:00,998.2,28.5,78.0,0.4,286.0,0.0,5.0,4739.0,3095.0,6588.0,4321.0
2024-09-22 15:00:00,998.7,27.2,85.0,1.0,161.0,0.0,4.0,4847.0,3058.0,6684.0,4374.0
2024-09-22 16:00:00,999.0,26.4,87.0,0.6,89.0,0.5,1.0,4633.0,3092.0,6515.0,4360.0
2024-09-22 17:00:00,1000.0,26.0,93.0,0.6,62.0,0.5,6.0,4571.0,3059.0,6358.0,4329.0
2024-09-22 18:00:00,1000.8,25.3,92.0,0.7,71.0,1.5,5.0,4188.0,2908.0,5763.0,4022.0
2024-09-22 19:00:00,1001.3,24.9,95.0,0.6,84.0,0.5,3.0,4015.0,2684.0,5738.0,3898.0
2024-09-22 20:00:00,1002.4,24.7,96.0,0.8,63.0,0.0,2.0,3466.0,2748.0,5088.0,3824.0
2024-09-22 21:00:00,1002.7,24.7,96.0,1.1,77.0,0.0,1.0,2554.0,2256.0,3592.0,3114.0
2024-09-22 22:00:00,1003.3,24.6,96.0,1.1,83.0,0.0,3.0,1418.0,1409.0,1994.0,1859.0
2024-09-22 23:00:00,1003.0,24.8,94.0,0.4,129.0,0.0,2.0,750.0,711.0,1010.0,953.0
2024-09-23 00:00:00,1002.6,24.5,96.0,0.7,106.0,0.0,5.0,391.0,467.0,516.0,613.0
2024-09-23 01:00:00,1002.7,24.3,97.0,1.1,80.0,0.0,4.0,231.0,256.0,329.0,355.0
2024-09-23 02:00:00,1002.5,24.4,96.0,1.0,83.0,0.0,3.0,200.0,205.0,271.0,249.0
2024-09-23 03:00:00,1002.3,24.4,96.0,0.9,78.0,0.0,3.0,190.0,146.0,246.0,202.0
2024-09-23 04:00:00,1002.5,24.4,96.0,0.7,78.0,0.0,3.0,272.0,201.0,383.0,355.0
2024-09-23 05:00:00,1002.5,24.2,97.0,0.7,76.0,0.0,4.0,679.0,470.0,822.0,807.0
2024-09-23 06:00:00,1002.7,24.3,96.0,0.5,80.0,0.0,3.0,2402.0,1466.0,2796.0,2581.0
2024-09-23 07:00:00,1003.3,25.3,94.0,0.6,86.0,0.0,5.0,5029.0,3579.0,5709.0,5142.0
2024-09-23 08:00:00,1003.8,27.0,87.0,0.0,0.0,0.0,5.0,4058.0,4092.0,4664.0,5589.0
2024-09-23 09:00:00,1004.1,28.8,78.0,0.1,0.0,0.0,3.0,3533.0,3808.0,4029.0,5124.0
2024-09-23 10:00:00,1003.5,31.0,72.0,0.3,45.0,0.0,7.0,3226.0,3575.0,3820.0,4676.0
2024-09-23 11:00:00,1003.4,31.0,65.0,0.8,276.0,0.0,7.0,3063.0,3158.0,3713.0,3992.0
2024-09-23 12:00:00,1002.9,31.6,66.0,0.7,296.0,0.0,6.0,2860.0,2795.0,3617.0,3647.0
2024-09-23 13:00:00,1001.8,31.8,66.0,0.8,173.0,0.0,4.0,3259.0,2970.0,4047.0,3766.0
2024-09-23 14:00:00,1001.2,30.8,68.0,1.9,163.0,0.0,3.0,3540.0,3235.0,4471.0,3912.0
2024-09-23 15:00:00,1001.5,28.9,74.0,2.9,119.0,0.0,5.0,3857.0,3067.0,4927.0,3735.0
2024-09-23 16:00:00,1001.4,30.0,76.0,1.1,86.0,0.0,7.0,3968.0,3299.0,5197.0,3875.0
2024-09-23 17:00:00,1001.7,30.2,70.0,1.1,328.0,0.0,7.0,4286.0,3999.0,5760.0,4693.0
2024-09-23 18:00:00,1002.3,26.3,93.0,1.3,76.0,2.0,5.0,3097.0,3250.0,4102.0,3780.0
2024-09-23 19:00:00,1003.3,25.5,94.0,2.6,171.0,12.0,2.0,1982.0,2087.0,2753.0,2419.0
2024-09-23 20:00:00,1003.6,25.2,96.0,1.2,69.0,2.0,5.0,1453.0,1590.0,1964.0,2034.0
2024-09-23 21:00:00,1004.8,25.4,96.0,0.8,295.0,7.5,6.0,1203.0,1439.0,1664.0,1765.0
2024-09-23 22:00:00,1005.0,25.0,97.0,0.9,112.0,9.0,3.0,810.0,996.0,1040.0,1360.0
2024-09-23 23:00:00,1004.9,24.9,97.0,0.5,87.0,0.0,1.0,490.0,567.0,635.0,760.0
2024-09-24 00:00:00,1004.4,24.9,96.0,0.7,12.0,0.0,2.0,311.0,364.0,385.0,455.0
2024-09-24 01:00:00,1003.7,25.1,97.0,0.8,68.0,0.0,5.0,220.0,238.0,282.0,344.0
2024-09-24 02:00:00,1003.0,25.0,97.0,0.7,86.0,0.0,6.0,198.0,195.0,252.0,235.0
2024-09-24 03:00:00,1002.6,24.8,97.0,0.9,75.0,0.0,8.0,187.0,175.0,243.0,231.0
2024-09-24 04:00:00,1002.2,24.7,97.0,0.7,94.0,0.0,9.0,305.0,272.0,359.0,400.0
2024-09-24 05:00:00,1002.7,24.5,97.0,0.4,84.0,0.0,9.0,570.0,477.0,677.0,732.0
2024-09-24 06:00:00,1002.9,24.3,97.0,0.9,63.0,0.0,6.0,2120.0,1245.0,2366.0,2146.0
2024-09-24 07:00:00,1003.3,26.9,90.0,0.0,0.0,0.5,5.0,4898.0,3484.0,5395.0,5034.0
2024-09-24 08:00:00,1003.7,29.2,78.0,0.2,0.0,0.0,4.0,4012.0,4247.0,4532.0,5599.0
2024-09-24 09:00:00,1003.4,29.5,76.0,1.0,222.0,0.0,5.0,3357.0,3823.0,3780.0,5216.0
2024-09-24 10:00:00,1003.2,30.9,65.0,1.0,253.0,0.0,5.0,3209.0,3420.0,3648.0,4400.0
2024-09-24 11:00:00,1002.9,31.3,66.0,1.2,252.0,0.0,9.0,2995.0,2983.0,3552.0,3928.0
2024-09-24 12:00:00,1002.4,32.7,61.0,1.3,239.0,0.0,11.0,2811.0,2665.0,3393.0,3534.0
2024-09-24 13:00:00,1001.4,32.4,66.0,2.2,308.0,0.0,15.0,3129.0,3066.0,4010.0,3855.0
2024-09-24 14:00:00,1000.9,31.3,71.0,1.7,303.0,0.0,17.0,3359.0,3256.0,4148.0,3852.0
2024-09-24 15:00:00,1000.7,30.9,73.0,2.0,286.0,0.0,9.0,3641.0,3106.0,4794.0,3712.0
2024-09-24 16:00:00,1000.8,31.1,72.0,1.8,280.0,0.0,12.0,4091.0,3375.0,5504.0,3826.0
2024-09-24 17:00:00,1001.6,29.4,77.0,1.2,321.0,0.0,7.0,4416.0,4119.0,5848.0,4954.0
2024-09-24 18:00:00,1002.3,28.8,80.0,1.2,309.0,0.0,7.0,3198.0,3330.0,4332.0,3931.0
2024-09-24 19:00:00,1003.0,27.6,87.0,0.2,0.0,0.0,8.0,1977.0,2018.0,2775.0,2504.0
2024-09-24 20:00:00,1004.0,27.0,86.0,1.5,199.0,0.0,5.0,1495.0,1742.0,2025.0,2122.0
2024-09-24 21:00:00,1004.3,25.2,95.0,1.3,118.0,18.0,2.0,1230.0,1550.0,1653.0,2033.0
2024-09-24 22:00:00,1004.3,24.4,96.0,1.8,86.0,5.0,2.0,826.0,1036.0,1091.0,1404.0
2024-09-24 23:00:00,1003.8,24.6,96.0,0.3,127.0,0.0,1.0,526.0,594.0,759.0,786.0
2024-09-25 00:00:00,1003.1,24.6,96.0,0.7,103.0,0.0,4.0,307.0,401.0,405.0,528.0
2024-09-25 01:00:00,1002.3,24.3,96.0,0.9,72.0,0.0,3.0,201.0,231.0,297.0,312.0
2024-09-25 02:00:00,1002.0,24.3,97.0,0.1,0.0,0.0,1.0,192.0,185.0,263.0,259.0
2024-09-25 03:00:00,1001.5,24.2,97.0,0.7,73.0,0.5,1.0,209.0,177.0,278.0,222.0
2024-09-25 04:00:00,1001.0,24.1,97.0,1.0,71.0,0.0,3.0,280.0,259.0,346.0,381.0
2024-09-25 05:00:00,1001.2,24.0,97.0,0.8,89.0,0.0,4.0,592.0,499.0,678.0,753.0
2024-09-25 06:00:00,1001.6,23.9,97.0,0.9,96.0,0.0,5.0,2173.0,1416.0,2393.0,2260.0
2024-09-25 07:00:00,1002.4,24.7,95.0,1.1,92.0,0.0,6.0,4947.0,3494.0,5464.0,5041.0
2024-09-25 08:00:00,1003.2,26.4,90.0,0.5,86.0,0.0,6.0,4151.0,4170.0,4703.0,5629.0
2024-09-25 09:00:00,1003.4,28.1,80.0,0.6,187.0,0.0,3.0,3615.0,3875.0,3944.0,5325.0
2024-09-25 10:00:00,1003.2,30.2,67.0,0.4,198.0,0.0,3.0,3234.0,3489.0,3786.0,4679.0
2024-09-25 11:00:00,1002.8,31.3,64.0,1.0,218.0,0.0,5.0,3073.0,3077.0,3691.0,4039.0
2024-09-25 12:00:00,1002.1,31.8,60.0,1.4,250.0,0.0,5.0,2839.0,2792.0,3540.0,3644.0
2024-09-25 13:00:00,1001.3,31.9,66.0,1.7,278.0,0.0,10.0,3276.0,3049.0,4206.0,3926.0
2024-09-25 14:00:00,1001.0,31.4,70.0,2.3,291.0,0.0,13.0,3573.0,3234.0,4548.0,4103.0
2024-09-25 15:00:00,1000.5,31.2,72.0,1.4,308.0,0.0,17.0,3660.0,3215.0,4743.0,4046.0
2024-09-25 16:00:00,1000.6,30.3,74.0,1.2,263.0,0.0,15.0,4094.0,3431.0,5585.0,4083.0
2024-09-25 17:00:00,1000.9,29.7,77.0,1.1,295.0,0.0,11.0,4642.0,4100.0,6014.0,4896.0
2024-09-25 18:00:00,1001.1,28.6,82.0,0.4,293.0,0.0,9.0,3322.0,3485.0,4559.0,4043.0
2024-09-25 19:00:00,1001.6,27.0,91.0,1.0,87.0,0.0,11.0,2042.0,2176.0,2853.0,2650.0
2024-09-25 20:00:00,1001.8,26.6,93.0,0.9,79.0,0.0,16.0,1539.0,1652.0,2241.0,2112.0
2024-09-25 21:00:00,1002.1,26.4,94.0,0.8,84.0,0.0,19.0,1246.0,1534.0,1651.0,2077.0
2024-09-25 22:00:00,1002.0,26.1,95.0,0.9,79.0,0.0,11.0,852.0,1079.0,1160.0,1478.0
2024-09-25 23:00:00,1002.1,25.9,95.0,0.9,88.0,0.0,11.0,510.0,597.0,699.0,803.0
2024-09-26 00:00:00,1001.7,26.0,95.0,0.8,80.0,0.0,13.0,326.0,425.0,453.0,570.0
2024-09-26 01:00:00,1001.4,26.0,95.0,0.7,91.0,0.0,13.0,261.0,266.0,334.0,349.0
2024-09-26 02:00:00,1001.0,26.0,95.0,0.7,85.0,0.0,10.0,200.0,227.0,261.0,307.0
2024-09-26 03:00:00,1001.1,25.9,95.0,0.8,69.0,0.0,11.0,213.0,186.0,261.0,255.0
2024-09-26 04:00:00,1000.9,25.6,96.0,1.0,80.0,0.0,8.0,318.0,304.0,352.0,405.0
2024-09-26 05:00:00,1001.2,25.3,96.0,1.2,76.0,0.0,11.0,571.0,538.0,665.0,774.0
2024-09-26 06:00:00,1001.2,25.3,96.0,0.7,76.0,0.0,13.0,2104.0,1368.0,2315.0,2272.0
2024-09-26 07:00:00,1001.9,25.8,95.0,0.5,76.0,0.0,15.0,4829.0,3423.0,5340.0,4933.0
2024-09-26 08:00:00,1002.6,27.6,87.0,0.1,0.0,0.0,17.0,3983.0,4146.0,4609.0,5749.0
2024-09-26 09:00:00,1002.5,29.2,80.0,0.3,13.0,0.0,17.0,3305.0,3949.0,3647.0,5521.0
2024-09-26 10:00:00,1002.1,30.4,70.0,1.1,297.0,0.0,16.0,3153.0,3567.0,3630.0,4653.0
2024-09-26 11:00:00,1001.6,32.4,61.0,0.9,242.0,0.0,20.0,3019.0,3242.0,3712.0,4335.0
2024-09-26 12:00:00,1000.7,31.8,64.0,2.0,286.0,0.0,11.0,2977.0,2822.0,3642.0,3751.0
2024-09-26 13:00:00,999.7,32.9,60.0,1.1,296.0,0.0,10.0,3287.0,2885.0,4137.0,3776.0
2024-09-26 14:00:00,999.1,33.1,63.0,2.0,271.0,0.0,10.0,3641.0,3220.0,4518.0,3935.0
2024-09-26 15:00:00,999.0,31.7,69.0,2.2,300.0,0.0,7.0,3809.0,3081.0,4920.0,3785.0
2024-09-26 16:00:00,999.2,31.4,70.0,1.4,323.0,0.0,6.0,4170.0,3451.0,5688.0,4085.0
2024-09-26 17:00:00,999.5,31.3,69.0,1.2,323.0,0.0,10.0,4805.0,4061.0,6294.0,4864.0
2024-09-26 18:00:00,999.8,28.5,84.0,1.3,94.0,0.0,8.0,3400.0,3359.0,4469.0,3866.0
2024-09-26 19:00:00,1000.2,27.2,90.0,1.1,86.0,0.0,15.0,2201.0,2260.0,3089.0,2742.0
2024-09-26 20:00:00,1000.6,26.7,92.0,1.1,83.0,0.0,14.0,1629.0,1866.0,2183.0,2376.0
2024-09-26 21:00:00,1001.0,26.3,93.0,1.1,84.0,0.0,10.0,1383.0,1689.0,1802.0,2179.0
2024-09-26 22:00:00,1000.8,26.0,93.0,1.2,89.0,0.0,13.0,930.0,1234.0,1161.0,1763.0
2024-09-26 23:00:00,1001.0,25.7,94.0,1.1,78.0,0.0,13.0,567.0,665.0,731.0,865.0
2024-09-27 00:00:00,1000.8,25.6,95.0,1.3,102.0,0.0,8.0,325.0,461.0,457.0,557.0
2024-09-27 01:00:00,1000.3,25.5,95.0,1.2,116.0,0.0,9.0,236.0,305.0,320.0,417.0
2024-09-27 02:00:00,999.9,25.7,95.0,1.2,74.0,0.0,8.0,196.0,215.0,241.0,289.0
2024-09-27 03:00:00,999.7,25.8,95.0,0.5,106.0,0.0,8.0,230.0,208.0,277.0,251.0
2024-09-27 04:00:00,999.9,25.8,95.0,0.8,77.0,0.0,14.0,330.0,305.0,370.0,421.0
2024-09-27 05:00:00,1000.1,25.8,95.0,1.0,84.0,0.0,11.0,563.0,566.0,660.0,828.0
2024-09-27 06:00:00,1000.2,25.9,95.0,0.7,77.0,0.0,15.0,2104.0,1366.0,2273.0,2198.0
2024-09-27 07:00:00,1000.8,26.4,93.0,0.3,63.0,0.0,11.0,4821.0,3436.0,5348.0,5041.0
2024-09-27 08:00:00,1001.0,27.9,84.0,0.4,184.0,0.0,14.0,3973.0,4145.0,4442.0,5635.0
2024-09-27 09:00:00,1001.1,28.9,79.0,1.0,292.0,0.0,19.0,3372.0,3954.0,3789.0,5379.0
2024-09-27 10:00:00,1001.3,29.8,77.0,0.3,166.0,0.0,22.0,3318.0,3677.0,3841.0,4960.0
2024-09-27 11:00:00,1000.8,29.6,76.0,0.5,227.0,0.0,13.0,3351.0,3277.0,4019.0,4235.0
2024-09-27 12:00:00,1000.1,26.9,93.0,1.5,82.0,7.5,13.0,3151.0,2979.0,4052.0,3975.0
2024-09-27 13:00:00,998.8,31.6,67.0,0.5,54.0,0.0,20.0,3633.0,3323.0,4580.0,4267.0
2024-09-27 14:00:00,998.2,31.4,70.0,1.9,321.0,0.0,14.0,3920.0,3755.0,5074.0,4722.0
2024-09-27 15:00:00,998.0,28.0,82.0,1.8,87.0,0.0,12.0,4465.0,3976.0,5760.0,4895.0
2024-09-27 16:00:00,997.8,31.0,69.0,1.6,290.0,0.0,13.0,4997.0,4255.0,6694.0,5135.0
2024-09-27 17:00:00,998.3,29.6,75.0,2.0,286.0,0.0,11.0,5233.0,4693.0,6596.0,5895.0
2024-09-27 18:00:00,998.6,28.6,78.0,0.6,216.0,0.0,10.0,4323.0,4473.0,5448.0,5618.0
2024-09-27 19:00:00,999.3,27.9,78.0,1.1,123.0,0.0,10.0,2926.0,3526.0,4068.0,4790.0
2024-09-27 20:00:00,999.4,25.9,91.0,1.2,86.0,0.0,11.0,2299.0,3015.0,3192.0,4107.0
2024-09-27 21:00:00,999.8,25.3,93.0,1.1,92.0,0.0,10.0,1893.0,2592.0,2580.0,3633.0
2024-09-27 22:00:00,999.9,25.0,94.0,1.2,92.0,0.0,14.0,1324.0,2142.0,1709.0,2955.0
2024-09-27 23:00:00,999.4,24.7,94.0,1.2,102.0,0.0,14.0,785.0,1224.0,1076.0,1668.0
2024-09-28 00:00:00,999.3,24.5,95.0,1.4,86.0,0.0,10.0,496.0,759.0,692.0,1020.0
2024-09-28 01:00:00,998.9,24.5,95.0,1.1,68.0,0.0,16.0,349.0,464.0,453.0,629.0
2024-09-28 02:00:00,998.3,24.5,96.0,1.0,83.0,0.0,12.0,253.0,335.0,317.0,458.0
2024-09-28 03:00:00,997.8,24.6,95.0,1.1,90.0,0.0,10.0,256.0,268.0,324.0,378.0
2024-09-28 04:00:00,997.7,24.2,96.0,1.2,62.0,0.0,11.0,335.0,384.0,378.0,587.0
2024-09-28 05:00:00,997.9,24.2,96.0,1.3,70.0,0.0,9.0,563.0,811.0,744.0,1205.0
2024-09-28 06:00:00,998.4,24.0,96.0,0.8,99.0,0.0,12.0,1433.0,1562.0,1627.0,2555.0
2024-09-28 07:00:00,999.1,25.3,93.0,0.8,67.0,0.0,12.0,2764.0,3338.0,3298.0,5293.0
2024-09-28 08:00:00,999.5,27.5,82.0,0.6,245.0,0.0,11.0,2998.0,4457.0,3886.0,6598.0
2024-09-28 09:00:00,999.5,28.5,77.0,0.7,190.0,0.0,13.0,3280.0,5062.0,4201.0,6998.0
2024-09-28 10:00:00,999.4,29.3,74.0,1.3,205.0,0.0,11.0,3498.0,4907.0,4653.0,7045.0
2024-09-28 11:00:00,999.0,30.3,69.0,1.1,247.0,0.0,13.0,3433.0,4508.0,4499.0,6370.0
2024-09-28 12:00:00,998.1,31.1,66.0,1.1,330.0,0.0,11.0,3310.0,3893.0,4496.0,5528.0
2024-09-28 13:00:00,997.1,32.4,60.0,0.9,259.0,0.0,12.0,3537.0,3941.0,4897.0,5585.0
2024-09-28 14:00:00,996.1,32.2,61.0,1.5,287.0,0.0,12.0,3822.0,4157.0,5170.0,5903.0
2024-09-28 15:00:00,995.3,32.8,60.0,1.8,322.0,0.0,10.0,4036.0,3843.0,5656.0,5468.0
2024-09-28 16:00:00,995.4,32.0,60.0,1.9,313.0,0.0,11.0,4270.0,3807.0,5976.0,5190.0
2024-09-28 17:00:00,995.8,31.5,63.0,1.7,299.0,0.0,10.0,4553.0,3760.0,6190.0,5176.0
2024-09-28 18:00:00,996.0,29.9,68.0,0.7,161.0,0.0,9.0,3823.0,3185.0,5348.0,4236.0
2024-09-28 19:00:00,996.8,28.8,72.0,0.7,95.0,0.0,11.0,2954.0,2525.0,4318.0,3433.0
2024-09-28 20:00:00,997.3,26.3,88.0,1.2,72.0,0.0,11.0,2485.0,2322.0,3682.0,3140.0
2024-09-28 21:00:00,997.7,25.8,91.0,1.2,83.0,0.0,13.0,2124.0,2138.0,3071.0,2945.0
2024-09-28 22:00:00,997.9,25.5,92.0,1.0,95.0,0.0,10.0,1534.0,1696.0,2270.0,2292.0
2024-09-28 23:00:00,997.7,25.2,94.0,1.1,88.0,0.0,11.0,1005.0,1167.0,1523.0,1512.0
2024-09-29 00:00:00,997.7,25.0,94.0,1.3,76.0,0.0,9.0,682.0,714.0,1019.0,961.0
2024-09-29 01:00:00,997.0,24.8,95.0,0.6,98.0,0.0,12.0,431.0,425.0,614.0,584.0
2024-09-29 02:00:00,996.5,24.9,95.0,0.5,103.0,0.0,15.0,261.0,281.0,395.0,403.0
2024-09-29 03:00:00,996.5,24.9,94.0,0.5,118.0,0.0,12.0,237.0,285.0,355.0,390.0
2024-09-29 04:00:00,996.6,24.8,94.0,0.9,78.0,0.0,12.0,336.0,355.0,366.0,573.0
2024-09-29 05:00:00,996.8,24.8,95.0,0.9,83.0,0.0,18.0,514.0,639.0,641.0,1005.0
2024-09-29 06:00:00,997.1,24.5,95.0,0.7,81.0,0.0,14.0,919.0,1080.0,1101.0,1826.0
2024-09-29 07:00:00,997.5,25.0,93.0,1.4,72.0,0.0,18.0,1624.0,2138.0,2068.0,3342.0
2024-09-29 08:00:00,997.8,28.1,80.0,0.3,208.0,0.0,12.0,2177.0,2817.0,2696.0,4423.0
2024-09-29 09:00:00,997.8,30.8,66.0,0.3,91.0,0.0,15.0,2654.0,3505.0,3314.0,5606.0
2024-09-29 10:00:00,997.5,30.2,67.0,0.6,43.0,0.0,12.0,3394.0,3742.0,4366.0,5886.0
2024-09-29 11:00:00,996.9,31.6,62.0,1.3,321.0,0.0,18.0,3959.0,3539.0,5197.0,5107.0
2024-09-29 12:00:00,995.8,32.6,58.0,0.9,296.0,0.0,19.0,3974.0,2757.0,5366.0,4079.0
2024-09-29 13:00:00,994.8,32.5,60.0,0.6,259.0,0.0,22.0,4625.0,2977.0,6347.0,4326.0
2024-09-29 14:00:00,994.6,32.9,61.0,0.4,100.0,0.0,17.0,5378.0,3201.0,7372.0,4764.0
2024-09-29 15:00:00,993.9,32.3,64.0,0.9,99.0,0.0,17.0,5457.0,3395.0,7459.0,4931.0
2024-09-29 16:00:00,993.7,31.6,74.0,0.6,62.0,0.0,17.0,4906.0,3410.0,6602.0,4832.0
2024-09-29 17:00:00,993.6,30.3,83.0,0.5,82.0,0.0,23.0,5055.0,3161.0,7260.0,4413.0
2024-09-29 18:00:00,993.9,28.4,89.0,1.3,80.0,0.0,18.0,4798.0,2879.0,6726.0,4007.0
2024-09-29 19:00:00,994.6,27.5,91.0,1.4,81.0,0.0,20.0,4550.0,2882.0,6801.0,4058.0
2024-09-29 20:00:00,995.5,27.0,91.0,1.4,92.0,0.0,29.0,4272.0,2949.0,6311.0,4002.0
2024-09-29 21:00:00,995.6,26.5,92.0,1.2,84.0,0.0,20.0,2999.0,2516.0,4503.0,3538.0
2024-09-29 22:00:00,995.2,26.2,93.0,1.2,85.0,0.0,21.0,1787.0,1570.0,2577.0,2147.0
2024-09-29 23:00:00,995.0,25.9,93.0,0.9,95.0,0.0,19.0,941.0,865.0,1337.0,1095.0
2024-09-30 00:00:00,994.4,25.7,94.0,1.4,75.0,0.0,19.0,514.0,476.0,754.0,635.0
2024-09-30 01:00:00,993.7,25.6,94.0,1.1,76.0,0.0,14.0,293.0,295.0,427.0,369.0
2024-09-30 02:00:00,993.0,25.3,94.0,1.1,92.0,0.0,16.0,206.0,179.0,273.0,230.0
2024-09-30 03:00:00,992.8,25.0,94.0,1.2,83.0,0.0,18.0,184.0,169.0,243.0,217.0
